"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.312695368E1,-1.340752989E-1,1.082179189E0,1.278503704E1,1.283145588E1
1.313198899E1,-6.703764945E-2,1.589749932E0,1.197100830E1,1.207629242E1
1.313702430E1,-8.619125932E-2,2.059013367E0,1.148259163E1,1.166605655E1
1.314202910E1,-2.298433632E-1,2.183511972E0,1.150174522E1,1.170942764E1
1.314706441E1,-5.267243981E-1,2.250549555E0,1.176031876E1,1.198530388E1
1.315209972E1,-5.937620401E-1,2.240972757E0,1.223915863E1,1.245678595E1
1.315713504E1,-6.607996821E-1,1.963245392E0,1.293826580E1,1.310304204E1
1.316217035E1,-7.278373241E-1,1.503558636E0,1.359906578E1,1.370127826E1
1.316717514E1,-8.427590132E-1,1.024718285E0,1.423113537E1,1.429284801E1
1.317221045E1,-9.959878922E-1,5.458779931E-1,1.463336086E1,1.467737118E1
1.317724577E1,-1.120486379E0,9.576806426E-2,1.493024158E1,1.497253402E1
1.318228108E1,-1.197100878E0,-2.298433632E-1,1.509304714E1,1.514219107E1
1.318728587E1,-1.072602391E0,-4.501099288E-1,1.515050793E1,1.519509675E1
1.319232118E1,-1.005564690E0,-5.937620401E-1,1.493024158E1,1.497584146E1
1.319735650E1,-8.906430602E-1,-7.278373241E-1,1.485362720E1,1.489809496E1
1.320239181E1,-5.267243981E-1,-7.469909191E-1,1.468124485E1,1.470966976E1
1.320742712E1,-1.819593310E-1,-7.469909191E-1,1.454716969E1,1.456747234E1
1.321243192E1,2.394201756E-1,-7.661445141E-1,1.448970890E1,1.451192487E1
1.321746723E1,4.213795066E-1,-6.607996821E-1,1.409705925E1,1.411882773E1
1.322250254E1,4.979939461E-1,-6.703764796E-1,1.378102493E1,1.380630475E1
1.322753785E1,4.788403511E-1,-6.607996821E-1,1.334049225E1,1.336542845E1
1.323254265E1,3.639186621E-1,-6.033388376E-1,1.287122822E1,1.289049923E1
1.323757796E1,2.681505978E-1,-5.267243981E-1,1.215296745E1,1.216733172E1
1.324261327E1,9.576806426E-2,-5.554547906E-1,1.161666679E1,1.163033314E1
1.324764858E1,-2.873042040E-2,-3.830722570E-1,1.108036518E1,1.108702225E1
1.325265338E1,-4.788403213E-2,-3.256114423E-1,1.060152531E1,1.060663257E1
1.325768869E1,-2.873042040E-2,-2.202665508E-1,1.007480049E1,1.007724902E1
1.326272400E1,5.746084079E-2,-1.340752989E-1,9.720458984E0,9.721553415E0
1.326775931E1,1.436520964E-1,-4.788403213E-2,9.088389397E0,9.089650743E0
1.327276411E1,2.777273953E-1,6.703764945E-2,8.398859978E0,8.403717956E0
1.327779942E1,3.830722570E-1,1.915361285E-1,7.718906403E0,7.730779165E0
1.328283473E1,4.309563041E-1,4.118026793E-1,7.125144482E0,7.150034172E0
1.328787004E1,4.501099288E-1,4.309563041E-1,6.358999729E0,6.389460059E0
1.329287484E1,5.363011956E-1,5.746083856E-1,5.726930618E0,5.780616583E0
1.329791015E1,5.267243981E-1,7.278373241E-1,5.276820660E0,5.352758358E0
1.330294546E1,5.075707436E-1,7.469909191E-1,4.721365929E0,4.806965750E0
1.330798078E1,5.841852427E-1,8.331822157E-1,4.271255970E0,4.390796347E0
1.331301609E1,6.607996821E-1,7.469909191E-1,3.801992416E0,3.930623104E0
1.331802088E1,5.554547906E-1,7.661445141E-1,3.457227230E0,3.584400586E0
1.332305620E1,6.703764796E-1,5.937620401E-1,3.102885485E0,3.229528807E0
1.332809151E1,6.607996821E-1,5.171475410E-1,2.777273893E0,2.901266633E0
1.333312682E1,6.799532771E-1,5.267243981E-1,2.671929121E0,2.806952133E0
1.333813161E1,7.182605267E-1,4.979939461E-1,2.509123325E0,2.656990029E0
1.334316693E1,8.044517636E-1,4.979939461E-1,2.557007313E0,2.726431185E0
1.334820224E1,9.193734527E-1,4.884171486E-1,2.643198729E0,2.840827058E0
1.335323755E1,1.015141487E0,4.405331016E-1,2.901772499E0,3.105618342E0
1.335827286E1,1.110909581E0,4.405331016E-1,3.217807055E0,3.432560524E0
1.336327766E1,1.072602391E0,3.447650373E-1,3.600879431E0,3.773018884E0
1.336831297E1,1.158793569E0,3.256114423E-1,4.213795185E0,4.382339011E0
1.337334828E1,1.149216771E0,1.819593310E-1,4.750096321E0,4.890523842E0
1.337838359E1,1.283292055E0,5.746084079E-2,5.152322292E0,5.310043809E0
1.338338839E1,1.474828243E0,9.576806799E-3,5.449203014E0,5.645265588E0
1.338842370E1,1.704671621E0,9.576806799E-3,5.746084213E0,5.993620011E0
1.339345901E1,1.963245392E0,-2.873042040E-2,5.899312973E0,6.217479510E0
1.339849432E1,2.135627985E0,-2.873042040E-2,5.832275391E0,6.211052130E0
1.340349912E1,2.308010340E0,-4.788403213E-2,5.679046631E0,6.130316080E0
1.340853443E1,2.355894566E0,-4.788403213E-2,5.382165432E0,5.875392482E0
1.341356974E1,2.279279947E0,-7.661445439E-2,4.989516258E0,5.486005773E0
1.341860506E1,2.154781580E0,-6.703764945E-2,4.577713490E0,5.059944515E0
1.342364037E1,2.030282974E0,1.053448766E-1,3.974374771E0,4.464168603E0
1.342864516E1,2.135627985E0,3.160346150E-1,3.303998232E0,3.946794786E0
1.343368048E1,2.183511972E0,4.979939461E-1,2.758120298E0,3.552879126E0
1.343871579E1,2.212242365E0,7.565677166E-1,2.375048161E0,3.332756330E0
1.344375110E1,2.346317768E0,1.130063176E0,2.346317768E0,3.505346904E0
1.344878641E1,2.327163935E0,1.541865945E0,2.652775526E0,3.851007733E0
1.345379121E1,2.212242365E0,2.097320795E0,3.332728863E0,4.516619584E0
1.345882652E1,1.934514999E0,2.681505919E0,4.204218388E0,5.348670351E0
1.346386183E1,1.723825216E0,3.083731890E0,5.430049419E0,6.478148844E0
1.346889714E1,1.350329757E0,3.457227230E0,6.607996464E0,7.579012326E0
1.347390194E1,9.097966552E-1,3.533841610E0,8.197746277E0,8.973227429E0
1.347893725E1,4.501099288E-1,3.380612850E0,1.004607010E1,1.060917841E1
1.348397256E1,9.576806426E-2,2.825158119E0,1.217212105E1,1.249604820E1
1.348900787E1,-3.543418646E-1,2.001552582E0,1.412578964E1,1.427128950E1
1.349404318E1,-6.991068721E-1,8.140285611E-1,1.588792229E1,1.592411591E1
1.349904798E1,-9.768342972E-1,-3.639186621E-1,1.741063499E1,1.744181335E1
1.350408329E1,-1.321599364E0,-1.465251446E0,1.863646698E1,1.874063735E1
1.350911860E1,-1.570596337E0,-2.509123325E0,1.957499313E1,1.979754603E1
1.351415392E1,-1.570596337E0,-3.227383852E0,1.995806503E1,2.027824300E1
1.351915871E1,-1.618480325E0,-3.763684988E0,1.988145065E1,2.029918430E1
1.352419402E1,-1.446097851E0,-3.878606796E0,1.904826927E1,1.949285387E1
1.352922934E1,-1.072602391E0,-3.476380825E0,1.798524284E1,1.834951388E1
1.353426465E1,-4.596867263E-1,-2.566584110E0,1.656787491E1,1.677179611E1
1.353926944E1,2.873041928E-1,-1.350329757E0,1.556231117E1,1.562342674E1
1.354430475E1,6.991068721E-1,-1.723825186E-1,1.478658962E1,1.480411088E1
1.354934007E1,8.331822157E-1,7.086837292E-1,1.432690334E1,1.436859717E1
1.355437538E1,9.768342972E-1,1.417367458E0,1.425028896E1,1.435388001E1
1.355938017E1,8.619126081E-1,1.771709204E0,1.428859615E1,1.442379378E1
1.356441549E1,4.884171486E-1,1.723825216E0,1.425986576E1,1.437198303E1
1.356945080E1,1.149216816E-1,1.503558636E0,1.435563374E1,1.443461518E1
1.357445559E1,-3.064578176E-1,1.043871999E0,1.430774975E1,1.434905182E1
1.357949090E1,-7.757213712E-1,6.129156351E-1,1.430774975E1,1.434186571E1
1.358452622E1,-1.101332784E0,2.585737705E-1,1.406832886E1,1.411374051E1
1.358956153E1,-1.312022567E0,9.576806799E-3,1.384806252E1,1.391008017E1
1.359456632E1,-1.532289028E0,1.053448766E-1,1.350329781E1,1.359036640E1
1.359960164E1,-1.695094824E0,3.160346150E-1,1.317768574E1,1.329001978E1
1.360463695E1,-1.666364431E0,4.692635238E-1,1.297657299E1,1.309154022E1
1.360967226E1,-1.455674648E0,8.619126081E-1,1.275630665E1,1.286799290E1
1.361467705E1,-1.187524080E0,1.302445769E0,1.257434750E1,1.269727504E1
1.361971237E1,-1.005564690E0,1.695094824E0,1.237323475E1,1.252922364E1
1.362474768E1,-6.224924326E-1,1.944091797E0,1.205719948E1,1.222877954E1
1.362978299E1,-4.309563041E-1,2.145204782E0,1.190397072E1,1.210339398E1
1.363481830E1,-9.576806799E-3,2.375048161E0,1.149216843E1,1.173502793E1
1.363982310E1,2.011129409E-1,2.566584110E0,1.113782597E1,1.143149018E1
1.364485841E1,3.543418646E-1,2.815581083E0,1.071644688E1,1.108581475E1
1.364989372E1,2.106897533E-1,2.911349297E0,1.031422138E1,1.071930537E1
1.365492903E1,1.149216816E-1,2.997540474E0,9.988609314E0,1.042932270E1
1.365993383E1,0.000000000E0,3.064578056E0,9.490615845E0,9.973135303E0
1.366496914E1,-1.915361285E-1,3.026270866E0,9.021351814E0,9.517341541E0
1.367000445E1,-3.064578176E-1,3.026270866E0,8.504204750E0,9.031817657E0
1.367503977E1,-3.639186621E-1,3.064578056E0,8.006210327E0,8.580412534E0
1.368007508E1,-5.650315881E-1,2.987963676E0,7.642292023E0,8.225072339E0
1.368507987E1,-6.129156351E-1,2.987963676E0,7.220912457E0,7.838696908E0
1.369011518E1,-6.991068721E-1,2.987963676E0,6.904877663E0,7.556058026E0
1.369515050E1,-8.619126081E-1,2.949656487E0,6.646304131E0,7.322344251E0
1.370018581E1,-1.015141487E0,2.882618904E0,6.339846134E0,7.038014847E0
1.370519060E1,-1.139639974E0,2.825158119E0,6.320692539E0,7.016512798E0
1.371022591E1,-1.158793569E0,2.786850691E0,6.358999729E0,7.038907363E0
1.371526123E1,-1.177947283E0,2.643198729E0,6.483498096E0,7.099986400E0
1.372029654E1,-1.158793569E0,2.585737944E0,6.502651691E0,7.093188442E0
1.372533185E1,-9.289502501E-1,2.528276920E0,6.550535679E0,7.082700787E0
1.373033665E1,-7.278373241E-1,2.604891539E0,6.607996464E0,7.140085739E0
1.373537196E1,-4.884171486E-1,2.633621931E0,6.876147270E0,7.379425253E0
1.374040727E1,-2.585737705E-1,2.815581083E0,7.019799232E0,7.567822573E0
1.374544258E1,-9.576806799E-3,2.825158119E0,7.163451672E0,7.700431804E0
1.375044738E1,8.619125932E-2,2.834734917E0,7.048529625E0,7.597691811E0
1.375548269E1,1.628057212E-1,2.834734917E0,6.732495308E0,7.306758571E0
1.376051800E1,1.149216816E-1,2.604891539E0,6.330269337E0,6.846238149E0
1.376555331E1,-1.915361360E-2,2.624045134E0,5.726930618E0,6.299501094E0
1.377058862E1,-2.298433632E-1,2.547430515E0,5.267243862E0,5.855432359E0
1.377559342E1,-4.692635238E-1,2.375048161E0,4.922478676E0,5.485604646E0
1.378062873E1,-7.852981687E-1,2.308010340E0,4.817133904E0,5.398924336E0
1.378566404E1,-1.139639974E0,2.240972757E0,4.941632271E0,5.544408685E0
1.379069936E1,-1.359906554E0,2.011129379E0,5.267243862E0,5.799814231E0
1.379573467E1,-1.446097851E0,1.752555609E0,5.640739441E0,6.081166960E0
1.380073946E1,-1.656787634E0,1.388636947E0,6.014234543E0,6.390952587E0
1.380577478E1,-1.857900500E0,1.034295082E0,6.253654957E0,6.605282803E0
1.381081009E1,-2.126051188E0,8.331822157E-1,6.521805286E0,6.910009439E0
1.381584540E1,-2.260126352E0,6.991068721E-1,6.770802498E0,7.172216395E0
1.382088071E1,-2.365471363E0,8.044517636E-1,7.163451672E0,7.586674981E0
1.382588551E1,-2.221819162E0,1.082179189E0,7.785943985E0,8.168752409E0
1.383092082E1,-1.982398987E0,1.541865945E0,8.523358345E0,8.885656634E0
1.383595613E1,-1.685518026E0,2.001552582E0,9.136273384E0,9.503613792E0
1.384099144E1,-1.398213744E0,2.240972757E0,9.720458984E0,1.007294810E1
1.384599624E1,-1.235408068E0,2.499546528E0,1.005564690E1,1.043503716E1
1.385103155E1,-1.225831270E0,2.624045134E0,1.036210537E1,1.075925197E1
1.385606686E1,-1.407790542E0,2.652775526E0,1.079306126E1,1.120309169E1
1.386110217E1,-1.465251446E0,2.432508945E0,1.169328117E1,1.203315778E1
1.386613749E1,-1.618480325E0,2.068590164E0,1.265096188E1,1.292073451E1
1.387114228E1,-1.771709204E0,1.790862918E0,1.377144814E1,1.399996169E1
1.387617759E1,-1.704671621E0,1.474828243E0,1.457590008E1,1.474916563E1
1.388121291E1,-1.417367458E0,1.149216771E0,1.548569679E1,1.559283280E1
1.388624822E1,-1.158793569E0,8.044517636E-1,1.599326706E1,1.605535850E1
1.389125301E1,-9.097966552E-1,5.171475410E-1,1.631887817E1,1.635239910E1
1.389628832E1,-5.171475410E-1,2.298433632E-1,1.638591576E1,1.639568555E1
1.390132364E1,-4.022258818E-1,9.576806426E-2,1.637633896E1,1.638155777E1
1.390635895E1,-7.661445439E-2,-1.723825186E-1,1.604115105E1,1.604226020E1
1.391136374E1,1.915361360E-2,-2.777273953E-1,1.569638634E1,1.569885484E1
1.391639905E1,1.915361285E-1,-2.202665508E-1,1.509304714E1,1.509586948E1
1.392143437E1,2.394201756E-1,4.788403213E-2,1.456632328E1,1.456836946E1
1.392646968E1,5.267243981E-1,4.405331016E-1,1.403959846E1,1.405638051E1
1.393150499E1,7.565677166E-1,8.236053586E-1,1.378102493E1,1.382632882E1
1.393650979E1,7.182605267E-1,1.235408068E0,1.396298409E1,1.403592020E1
1.394154510E1,8.714894056E-1,1.561019540E0,1.430774975E1,1.441901448E1
1.394658041E1,9.481038451E-1,1.685518026E0,1.466209126E1,1.478907678E1
1.395161572E1,9.768342972E-1,1.551442742E0,1.494939518E1,1.506139423E1
1.395665103E1,9.097966552E-1,1.398213744E0,1.544738960E1,1.553719979E1
1.396165583E1,9.481038451E-1,1.158793569E0,1.590707588E1,1.597738297E1
1.396669114E1,8.044517636E-1,7.374141216E-1,1.604115105E1,1.607822904E1
1.397172645E1,9.002198577E-1,3.160346150E-1,1.625184059E1,1.627982175E1
1.397676177E1,9.768342972E-1,1.915361360E-2,1.632845497E1,1.635765918E1
1.398176656E1,8.523358107E-1,-1.915361285E-1,1.609861183E1,1.612229715E1
1.398680187E1,7.374141216E-1,-5.458779931E-1,1.559104156E1,1.561801330E1
1.399183718E1,5.171475410E-1,-6.129156351E-1,1.490151119E1,1.492307418E1
1.399687250E1,2.777273953E-1,-8.331822157E-1,1.432690334E1,1.435379687E1
1.400190781E1,1.532289088E-1,-8.619126081E-1,1.359906578E1,1.362721404E1
1.400691260E1,-1.915361360E-2,-8.236053586E-1,1.308191776E1,1.310783220E1
1.401194792E1,-1.053448766E-1,-7.374141216E-1,1.267011547E1,1.269199366E1
1.401698323E1,-2.202665508E-1,-7.565677166E-1,1.230619717E1,1.233139898E1
1.402201854E1,-2.106897533E-1,-6.895300746E-1,1.184650993E1,1.186843037E1
1.402705385E1,-1.436520964E-1,-4.788403511E-1,1.134851646E1,1.135952243E1
1.403205865E1,-2.873042040E-2,-2.681505978E-1,1.075475407E1,1.075813484E1
1.403709396E1,-9.576806426E-2,1.915361360E-2,9.998186111E0,9.998663106E0
1.404212927E1,-7.661445439E-2,2.011129409E-1,9.232041359E0,9.234549466E0
1.404716458E1,-2.202665508E-1,2.968810201E-1,8.485051155E0,8.493100070E0
1.405216938E1,-1.532289088E-1,5.554547906E-1,7.805097580E0,7.826337416E0
1.405720469E1,-7.661445439E-2,7.278373241E-1,7.125144482E0,7.162632256E0
1.406224000E1,-7.661445439E-2,8.714894056E-1,6.540958881E0,6.599205001E0
1.406727531E1,1.915361360E-2,9.576807022E-1,5.995080948E0,6.071121376E0
1.407231063E1,1.915361360E-2,1.034295082E0,5.717353821E0,5.810186562E0
1.407731542E1,1.340752989E-1,1.082179189E0,5.506663799E0,5.613593696E0
1.408235073E1,1.436520964E-1,1.101332784E0,5.248090267E0,5.364328595E0
1.408738604E1,1.244984865E-1,1.063025594E0,4.912901878E0,5.028133665E0
1.409242136E1,2.011129409E-1,9.289502501E-1,4.721365929E0,4.816086712E0
1.409745667E1,2.298433632E-1,8.427590132E-1,4.539406300E0,4.622691887E0
1.410246146E1,2.585737705E-1,8.044517636E-1,4.290409565E0,4.372827148E0
1.410749678E1,3.734954596E-1,7.469909191E-1,3.926490784E0,4.014327362E0
1.411253209E1,2.777273953E-1,6.224924326E-1,3.706224203E0,3.768385222E0
1.411756740E1,1.628057212E-1,5.075707436E-1,3.476380825E0,3.517009725E0
1.412260271E1,1.340752989E-1,3.830722570E-1,3.418920040E0,3.442925323E0
1.412760751E1,1.532289088E-1,4.118026793E-1,3.447650433E0,3.475536513E0
1.413264282E1,1.340752989E-1,5.650315881E-1,3.581725836E0,3.628497877E0
1.413767813E1,3.639186621E-1,5.267243981E-1,3.792415380E0,3.846074597E0
1.414271344E1,4.788403511E-1,7.086837292E-1,3.878606796E0,3.971789444E0
1.414771824E1,5.458779931E-1,6.703764796E-1,4.271255970E0,4.357868168E0
1.415275355E1,5.937620401E-1,6.129156351E-1,4.702212334E0,4.779018703E0
1.415778886E1,7.278373241E-1,5.554547906E-1,5.066130638E0,5.148199378E0
1.416282417E1,8.044517636E-1,5.650315881E-1,5.506663799E0,5.593724120E0
1.416785949E1,7.948749661E-1,3.926490843E-1,5.918466568E0,5.984500483E0
1.417286428E1,7.948749661E-1,2.011129409E-1,6.320692539E0,6.373650979E0
1.417789959E1,7.565677166E-1,6.703764945E-2,6.856993675E0,6.898931150E0
1.418293491E1,7.469909191E-1,-1.723825186E-1,7.307103634E0,7.347208632E0
1.418797022E1,8.236053586E-1,-5.554547906E-1,7.651868820E0,7.716083997E0
1.419300553E1,8.236053586E-1,-8.714894056E-1,7.671022415E0,7.764174423E0
1.419801032E1,1.024718285E0,-9.193734527E-1,7.671022415E0,7.793579409E0
1.420304564E1,1.283292055E0,-9.576807022E-1,6.981492043E0,7.162766363E0
1.420808095E1,1.551442742E0,-9.002198577E-1,6.569689274E0,6.810153268E0
1.421311626E1,1.982398987E0,-3.830722570E-1,6.742072105E0,7.037910654E0
1.421812106E1,2.719813108E0,2.489969730E-1,7.240066051E0,7.738083695E0
1.422315637E1,3.332728863E0,7.182605267E-1,7.441178799E0,8.184993694E0
1.422819168E1,2.853888512E0,9.097966552E-1,7.479485989E0,8.056992010E0
1.423322699E1,3.074155092E0,1.264138460E0,6.962338448E0,7.715091201E0
1.423823179E1,3.428496838E0,1.675941229E0,6.387730122E0,7.440864578E0
1.424326710E1,3.361459255E0,2.078166962E0,6.493074894E0,7.601197789E0
1.424830241E1,2.863465309E0,2.470816135E0,7.249642849E0,8.176899620E0
1.425333772E1,1.771709204E0,2.892195702E0,8.571242332E0,9.217914330E0
1.425837304E1,8.140285611E-1,3.035847664E0,1.036210537E1,1.082830740E1
1.426337783E1,2.777273953E-1,3.189076662E0,1.195185471E1,1.237312302E1
1.426841314E1,-8.619125932E-2,2.844311714E0,1.379060173E1,1.408113043E1
1.427344845E1,-3.639186621E-1,2.011129379E0,1.533246803E1,1.546808502E1
1.427848377E1,-3.830722570E-1,9.959878922E-1,1.654872131E1,1.658309119E1
1.428351908E1,-2.202665508E-1,2.873042040E-2,1.745851898E1,1.745993207E1
1.428852387E1,1.915361360E-2,-9.385270476E-1,1.784159088E1,1.786626892E1
1.429355918E1,6.703764945E-2,-1.752555609E0,1.786074448E1,1.794664700E1
1.429859450E1,5.171475410E-1,-1.963245392E0,1.915361404E1,1.926091132E1
1.430362981E1,1.426944256E0,-2.202665567E0,1.777455330E1,1.796726608E1
1.430866512E1,1.541865945E0,-2.537853718E0,1.652956772E1,1.679418533E1
1.431366992E1,1.292868972E0,-2.126051188E0,1.561019516E1,1.580727038E1
1.431870523E1,1.426944256E0,-1.503558636E0,1.481532001E1,1.495963120E1
1.432374054E1,1.771709204E0,-7.278373241E-1,1.410663605E1,1.423607675E1
1.432877585E1,1.896207690E0,1.053448766E-1,1.365652657E1,1.378794470E1
1.433378065E1,2.001552582E0,8.427590132E-1,1.323514652E1,1.341214222E1
1.433881596E1,1.915361404E0,1.254561663E0,1.306276417E1,1.326191321E1
1.434385127E1,1.810016513E0,1.503558636E0,1.268926907E1,1.290559560E1
1.434888658E1,1.474828243E0,1.455674648E0,1.225831223E1,1.243222931E1
1.435392190E1,1.015141487E0,1.197100878E0,1.175074196E1,1.185510436E1
1.435892669E1,5.267243981E-1,8.331822157E-1,1.126232433E1,1.130537839E1
1.436396200E1,6.703764945E-2,5.363011956E-1,1.071644688E1,1.073006741E1
1.436899731E1,-2.873041928E-1,3.639186621E-1,1.041956615E1,1.042987724E1
1.437403263E1,-4.501099288E-1,2.394201756E-1,1.023760605E1,1.025029261E1
1.437903742E1,-7.565677166E-1,2.394201756E-1,1.010353088E1,1.013464617E1
1.438407273E1,-7.757213712E-1,3.064578176E-1,1.011310768E1,1.014744337E1
1.438910804E1,-7.086837292E-1,5.650315881E-1,1.017056847E1,1.021087441E1
1.439414336E1,-6.416460276E-1,8.236053586E-1,1.029506683E1,1.034787111E1
1.439917867E1,-5.075707436E-1,1.082179189E0,1.052491093E1,1.059256767E1
1.440418346E1,-4.979939461E-1,1.302445769E0,1.068771648E1,1.077829516E1
1.440921878E1,-4.118026793E-1,1.493981838E0,1.068771648E1,1.079948364E1
1.441425409E1,-4.788403511E-1,1.551442742E0,1.069729328E1,1.081981267E1
1.441928940E1,-3.639186621E-1,1.541865945E0,1.082179165E1,1.093713682E1
1.442429420E1,-3.734954596E-1,1.532289028E0,1.064940929E1,1.076556208E1
1.442932951E1,-4.692635238E-1,1.465251446E0,1.049618053E1,1.060834463E1
1.443436482E1,-6.033388376E-1,1.254561663E0,1.007480049E1,1.017052347E1
1.443940013E1,-7.182605267E-1,1.072602391E0,9.509769440E0,9.596983321E0
1.444443544E1,-8.619126081E-1,1.043871999E0,8.944737434E0,9.046595485E0
1.444944024E1,-1.043871999E0,1.082179189E0,8.331821442E0,8.466405913E0
1.445447555E1,-1.101332784E0,1.197100878E0,7.776367188E0,7.944675641E0
1.445951086E1,-1.225831270E0,1.254561663E0,7.268796444E0,7.477431980E0
1.446454618E1,-1.187524080E0,1.312022567E0,6.694188118E0,6.924144078E0
1.446955097E1,-1.149216771E0,1.446097851E0,6.224924564E0,6.493195208E0
1.447458628E1,-1.244984865E0,1.618480325E0,5.832275391E0,6.179393345E0
1.447962159E1,-1.187524080E0,1.666364431E0,5.487510204E0,5.856599022E0
1.448465691E1,-1.158793569E0,1.628057122E0,5.257667065E0,5.624627587E0
1.448969222E1,-1.139639974E0,1.599326730E0,4.970362663E0,5.344261433E0
1.449469701E1,-1.120486379E0,1.628057122E0,4.836287498E0,5.224532179E0
1.449973232E1,-1.063025594E0,1.618480325E0,4.730942726E0,5.111880383E0
1.450476764E1,-1.043871999E0,1.580173135E0,4.702212334E0,5.069261950E0
1.450980295E1,-1.034295082E0,1.436521053E0,4.826710701E0,5.141059739E0
1.451480774E1,-9.481038451E-1,1.292868972E0,4.788403511E0,5.049675164E0
1.451984306E1,-1.053448796E0,1.331176162E0,5.037400246E0,5.315748825E0
1.452487837E1,-9.576807022E-1,1.216254473E0,5.439626217E0,5.655613198E0
1.452991368E1,-9.959878922E-1,1.063025594E0,5.803544998E0,5.983573334E0
1.453494899E1,-1.005564690E0,1.024718285E0,6.311115742E0,6.472355816E0
1.453995379E1,-1.072602391E0,9.289502501E-1,6.818686485E0,6.964762009E0
1.454498910E1,-1.082179189E0,1.072602391E0,7.297526836E0,7.454896754E0
1.455002441E1,-9.959878922E-1,1.043871999E0,7.613561630E0,7.749063255E0
1.455505972E1,-6.991068721E-1,1.072602391E0,7.872135162E0,7.975571348E0
1.456006452E1,-5.075707436E-1,1.206677675E0,8.092401505E0,8.197600941E0
1.456509983E1,-2.202665508E-1,1.379060149E0,8.303091049E0,8.419717645E0
1.457013514E1,1.436520964E-1,1.436521053E0,8.485051155E0,8.606992609E0
1.457517045E1,2.873041928E-1,1.532289028E0,8.350975990E0,8.495248870E0
1.458020577E1,3.830722570E-1,1.599326730E0,8.188169479E0,8.351689037E0
1.458521056E1,2.585737705E-1,1.675941229E0,8.264783859E0,8.436959858E0
1.459024587E1,4.788403213E-2,1.704671621E0,8.312667847E0,8.485790767E0
1.459528119E1,-1.436520964E-1,1.637633920E0,8.006210327E0,8.173241987E0
1.460031650E1,-3.830722570E-1,1.369483352E0,7.623138428E0,7.754641739E0
1.460535181E1,-6.703764796E-1,1.187524080E0,7.249642849E0,7.376783818E0
1.461035660E1,-8.810662031E-1,1.053448796E0,6.914454460E0,7.049518601E0
1.461539192E1,-9.193734527E-1,8.810662031E-1,6.933608055E0,7.049570615E0
1.462042723E1,-9.481038451E-1,7.278373241E-1,7.144298077E0,7.243593244E0
1.462546254E1,-9.002198577E-1,8.427590132E-1,7.613561630E0,7.712778957E0
1.463046734E1,-8.906430602E-1,1.015141487E0,8.379706383E0,8.487828719E0
1.463550265E1,-7.374141216E-1,1.350329757E0,9.490615845E0,9.614518144E0
1.464053796E1,-6.895300746E-1,1.714248419E0,1.055364132E1,1.071417026E1
1.464557327E1,-5.650315881E-1,2.059013367E0,1.197100830E1,1.215992749E1
1.465060858E1,-4.884171486E-1,2.260126352E0,1.322556973E1,1.342618401E1
1.465561338E1,-3.543418646E-1,2.164358377E0,1.440351772E1,1.456953425E1
1.466064869E1,-2.585737705E-1,1.790862918E0,1.538992882E1,1.549593364E1
1.466568400E1,-2.681505978E-1,1.168370485E0,1.606030464E1,1.610497996E1
1.467071931E1,-2.394201756E-1,5.075707436E-1,1.651041412E1,1.651994929E1
1.467575463E1,-1.532289088E-1,-8.619125932E-2,1.679771996E1,1.679863994E1
1.468075942E1,-4.788403213E-2,-4.596867263E-1,1.652956772E1,1.653602775E1
1.468579473E1,1.244984865E-1,-6.512228847E-1,1.591665268E1,1.593045585E1
1.469083004E1,2.298433632E-1,-6.224924326E-1,1.493981838E1,1.495454774E1
1.469586536E1,4.213795066E-1,-3.256114423E-1,1.397256088E1,1.398270507E1
1.470090067E1,5.267243981E-1,6.703764945E-2,1.279461384E1,1.280562673E1
1.470590546E1,5.363011956E-1,6.033388376E-1,1.192312431E1,1.195041966E1
1.471094078E1,4.309563041E-1,1.158793569E0,1.136767006E1,1.143470369E1
1.471597609E1,2.106897533E-1,1.513135433E0,1.109951878E1,1.120416378E1
1.472101140E1,-4.788403213E-2,1.771709204E0,1.118570995E1,1.132525291E1
1.472601620E1,-4.788403213E-2,1.857900500E0,1.146343803E1,1.161311753E1
1.473105151E1,1.053448766E-1,1.790862918E0,1.204762268E1,1.218045565E1
1.473608682E1,2.394201756E-1,1.465251446E0,1.252646351E1,1.261414174E1
1.474112213E1,2.298433632E-1,9.768342972E-1,1.289995861E1,1.293893216E1
1.474615744E1,1.723825186E-1,4.692635238E-1,1.321599293E1,1.322544491E1
1.475116224E1,0.000000000E0,1.149216816E-1,1.335006905E1,1.335056368E1
1.475619755E1,-2.298433632E-1,-3.926490843E-1,1.350329781E1,1.351096047E1
1.476123286E1,-2.202665508E-1,-6.703764796E-1,1.360864258E1,1.362692463E1
1.476626818E1,-1.628057212E-1,-8.906430602E-1,1.369483376E1,1.372473032E1
1.477127297E1,-2.585737705E-1,-9.672574997E-1,1.375229454E1,1.378869293E1
1.477630828E1,-2.968810201E-1,-1.101332784E0,1.378102493E1,1.382814957E1
1.478134359E1,-2.202665508E-1,-1.206677675E0,1.375229454E1,1.380688935E1
1.478637891E1,-1.628057212E-1,-1.302445769E0,1.364694977E1,1.370992738E1
1.479141422E1,-3.256114423E-1,-1.292868972E0,1.348414421E1,1.354989587E1
